# OpenSignals Text File Format. Version 1
# {"98:D3:71:FD:62:1E": {"position": 0, "device": "bitalino_rev", "device name": "98:D3:71:FD:62:1E", "device connection": "BTH98:D3:71:FD:62:1E", "sampling rate": 1000, "resolution": [4, 1, 1, 1, 1, 10], "firmware version": 1282, "comments": "", "keywords": "", "mode": 0, "sync interval": 2, "date": "2023-4-14", "time": "12:14:56.710", "channels": [2], "sensor": ["ECGBIT"], "label": ["A2"], "column": ["nSeq", "I1", "I2", "O1", "O2", "A2"], "special": [{}], "digital IO": [0, 0, 1, 1]}}
# EndOfHeader
10	0	0	0	0	352	
11	0	0	0	0	358	
12	0	0	0	0	372	
13	0	0	0	0	384	
14	0	0	0	0	386	
15	0	0	0	0	385	
0	0	0	0	0	387	
1	0	0	0	0	389	
2	0	0	0	0	387	
3	0	0	0	0	382	
4	0	0	0	0	377	
5	0	0	0	0	378	
6	0	0	0	0	386	
7	0	0	0	0	388	
8	0	0	0	0	384	
9	0	0	0	0	381	
10	0	0	0	0	374	
11	0	0	0	0	370	
12	0	0	0	0	363	
13	0	0	0	0	353	
14	0	0	0	0	359	
15	0	0	0	0	363	
0	0	0	0	0	361	
1	0	0	0	0	368	
2	0	0	0	0	378	
3	0	0	0	0	391	
4	0	0	0	0	403	
5	0	0	0	0	407	
6	0	0	0	0	408	
7	0	0	0	0	407	
8	0	0	0	0	393	
9	0	0	0	0	378	
10	0	0	0	0	371	
11	0	0	0	0	368	
12	0	0	0	0	370	
13	0	0	0	0	368	
14	0	0	0	0	363	
15	0	0	0	0	359	
0	0	0	0	0	360	
1	0	0	0	0	365	
2	0	0	0	0	371	
3	0	0	0	0	377	
4	0	0	0	0	384	
5	0	0	0	0	385	
6	0	0	0	0	385	
7	0	0	0	0	385	
8	0	0	0	0	387	
9	0	0	0	0	392	
10	0	0	0	0	400	
11	0	0	0	0	399	
12	0	0	0	0	390	
13	0	0	0	0	381	
14	0	0	0	0	374	
15	0	0	0	0	369	
0	0	0	0	0	367	
1	0	0	0	0	374	
2	0	0	0	0	386	
3	0	0	0	0	380	
4	0	0	0	0	374	
5	0	0	0	0	381	
6	0	0	0	0	396	
7	0	0	0	0	412	
8	0	0	0	0	419	
9	0	0	0	0	423	
10	0	0	0	0	428	
11	0	0	0	0	436	
12	0	0	0	0	438	
13	0	0	0	0	441	
14	0	0	0	0	434	
15	0	0	0	0	431	
0	0	0	0	0	431	
1	0	0	0	0	423	
2	0	0	0	0	415	
3	0	0	0	0	412	
4	0	0	0	0	413	
5	0	0	0	0	416	
6	0	0	0	0	425	
7	0	0	0	0	437	
8	0	0	0	0	446	
9	0	0	0	0	449	
10	0	0	0	0	452	
11	0	0	0	0	447	
12	0	0	0	0	436	
13	0	0	0	0	427	
14	0	0	0	0	416	
15	0	0	0	0	406	
0	0	0	0	0	406	
1	0	0	0	0	408	
2	0	0	0	0	416	
3	0	0	0	0	436	
4	0	0	0	0	455	
5	0	0	0	0	459	
6	0	0	0	0	451	
7	0	0	0	0	442	
8	0	0	0	0	435	
9	0	0	0	0	443	
10	0	0	0	0	449	
11	0	0	0	0	452	
12	0	0	0	0	465	
13	0	0	0	0	479	
14	0	0	0	0	485	
15	0	0	0	0	481	
0	0	0	0	0	482	
1	0	0	0	0	481	
2	0	0	0	0	483	
3	0	0	0	0	488	
4	0	0	0	0	491	
5	0	0	0	0	489	
6	0	0	0	0	496	
7	0	0	0	0	505	
8	0	0	0	0	511	
9	0	0	0	0	519	
10	0	0	0	0	533	
11	0	0	0	0	544	
12	0	0	0	0	550	
13	0	0	0	0	560	
14	0	0	0	0	572	
15	0	0	0	0	584	
0	0	0	0	0	601	
1	0	0	0	0	622	
2	0	0	0	0	641	
3	0	0	0	0	655	
4	0	0	0	0	670	
5	0	0	0	0	683	
6	0	0	0	0	690	
7	0	0	0	0	700	
8	0	0	0	0	713	
9	0	0	0	0	734	
10	0	0	0	0	750	
11	0	0	0	0	761	
12	0	0	0	0	771	
13	0	0	0	0	787	
14	0	0	0	0	807	
15	0	0	0	0	827	
0	0	0	0	0	845	
1	0	0	0	0	862	
2	0	0	0	0	876	
3	0	0	0	0	881	
4	0	0	0	0	885	
5	0	0	0	0	888	
6	0	0	0	0	891	
7	0	0	0	0	893	
8	0	0	0	0	898	
9	0	0	0	0	901	
10	0	0	0	0	899	
11	0	0	0	0	900	
12	0	0	0	0	898	
13	0	0	0	0	898	
14	0	0	0	0	903	
15	0	0	0	0	907	
0	0	0	0	0	910	
1	0	0	0	0	911	
2	0	0	0	0	915	
3	0	0	0	0	923	
4	0	0	0	0	937	
5	0	0	0	0	952	
6	0	0	0	0	970	
7	0	0	0	0	977	
8	0	0	0	0	979	
9	0	0	0	0	981	
10	0	0	0	0	979	
11	0	0	0	0	980	
12	0	0	0	0	984	
13	0	0	0	0	991	
14	0	0	0	0	993	
15	0	0	0	0	989	
0	0	0	0	0	983	
1	0	0	0	0	979	
2	0	0	0	0	974	
3	0	0	0	0	977	
4	0	0	0	0	994	
5	0	0	0	0	1009	
6	0	0	0	0	1015	
7	0	0	0	0	1021	
8	0	0	0	0	1022	
9	0	0	0	0	1022	
10	0	0	0	0	1022	
11	0	0	0	0	1022	
12	0	0	0	0	1022	
13	0	0	0	0	1022	
14	0	0	0	0	1022	
15	0	0	0	0	1022	
0	0	0	0	0	1022	
1	0	0	0	0	1022	
2	0	0	0	0	1022	
3	0	0	0	0	1022	
4	0	0	0	0	1022	
5	0	0	0	0	1022	
6	0	0	0	0	1022	
7	0	0	0	0	1022	
8	0	0	0	0	1022	
9	0	0	0	0	1022	
10	0	0	0	0	1022	
11	0	0	0	0	1022	
12	0	0	0	0	1022	
13	0	0	0	0	1022	
14	0	0	0	0	1022	
15	0	0	0	0	1022	
0	0	0	0	0	1022	
1	0	0	0	0	1022	
2	0	0	0	0	1022	
3	0	0	0	0	1022	
4	0	0	0	0	1022	
5	0	0	0	0	1022	
6	0	0	0	0	1022	
7	0	0	0	0	1022	
8	0	0	0	0	1022	
9	0	0	0	0	1022	
10	0	0	0	0	1022	
11	0	0	0	0	1022	
12	0	0	0	0	1022	
13	0	0	0	0	1022	
14	0	0	0	0	1022	
15	0	0	0	0	1022	
0	0	0	0	0	1022	
1	0	0	0	0	1022	
2	0	0	0	0	1022	
3	0	0	0	0	1022	
4	0	0	0	0	1022	
5	0	0	0	0	1022	
6	0	0	0	0	1022	
7	0	0	0	0	1022	
8	0	0	0	0	1022	
9	0	0	0	0	1022	
10	0	0	0	0	1022	
11	0	0	0	0	1022	
12	0	0	0	0	1022	
13	0	0	0	0	1022	
14	0	0	0	0	1022	
15	0	0	0	0	1022	
0	0	0	0	0	1022	
1	0	0	0	0	1022	
2	0	0	0	0	1022	
3	0	0	0	0	1022	
4	0	0	0	0	1022	
5	0	0	0	0	1022	
6	0	0	0	0	1022	
7	0	0	0	0	1022	
8	0	0	0	0	1007	
9	0	0	0	0	998	
10	0	0	0	0	991	
11	0	0	0	0	984	
12	0	0	0	0	978	
13	0	0	0	0	972	
14	0	0	0	0	966	
15	0	0	0	0	953	
0	0	0	0	0	932	
1	0	0	0	0	914	
2	0	0	0	0	895	
3	0	0	0	0	880	
4	0	0	0	0	864	
5	0	0	0	0	844	
6	0	0	0	0	824	
7	0	0	0	0	813	
8	0	0	0	0	807	
9	0	0	0	0	810	
10	0	0	0	0	815	
11	0	0	0	0	813	
12	0	0	0	0	800	
13	0	0	0	0	792	
14	0	0	0	0	790	
15	0	0	0	0	783	
0	0	0	0	0	774	
1	0	0	0	0	769	
2	0	0	0	0	756	
3	0	0	0	0	747	
4	0	0	0	0	742	
5	0	0	0	0	740	
6	0	0	0	0	741	
7	0	0	0	0	741	
8	0	0	0	0	743	
9	0	0	0	0	748	
10	0	0	0	0	745	
11	0	0	0	0	745	
12	0	0	0	0	743	
13	0	0	0	0	731	
14	0	0	0	0	709	
15	0	0	0	0	693	
0	0	0	0	0	698	
1	0	0	0	0	707	
2	0	0	0	0	702	
3	0	0	0	0	689	
4	0	0	0	0	675	
5	0	0	0	0	659	
6	0	0	0	0	648	
7	0	0	0	0	651	
8	0	0	0	0	667	
9	0	0	0	0	669	
10	0	0	0	0	669	
11	0	0	0	0	663	
12	0	0	0	0	651	
13	0	0	0	0	642	
14	0	0	0	0	646	
15	0	0	0	0	650	
0	0	0	0	0	647	
1	0	0	0	0	643	
2	0	0	0	0	643	
3	0	0	0	0	648	
4	0	0	0	0	649	
5	0	0	0	0	637	
6	0	0	0	0	622	
7	0	0	0	0	609	
8	0	0	0	0	602	
9	0	0	0	0	595	
10	0	0	0	0	583	
11	0	0	0	0	583	
12	0	0	0	0	587	
13	0	0	0	0	571	
14	0	0	0	0	549	
15	0	0	0	0	533	
0	0	0	0	0	526	
1	0	0	0	0	524	
2	0	0	0	0	530	
3	0	0	0	0	534	
4	0	0	0	0	540	
5	0	0	0	0	545	
6	0	0	0	0	549	
7	0	0	0	0	553	
8	0	0	0	0	556	
9	0	0	0	0	561	
10	0	0	0	0	575	
11	0	0	0	0	588	
12	0	0	0	0	599	
13	0	0	0	0	610	
14	0	0	0	0	624	
15	0	0	0	0	641	
0	0	0	0	0	657	
1	0	0	0	0	670	
2	0	0	0	0	688	
3	0	0	0	0	708	
4	0	0	0	0	718	
5	0	0	0	0	727	
6	0	0	0	0	746	
7	0	0	0	0	768	
8	0	0	0	0	783	
9	0	0	0	0	797	
10	0	0	0	0	807	
11	0	0	0	0	813	
12	0	0	0	0	816	
13	0	0	0	0	813	
14	0	0	0	0	799	
15	0	0	0	0	780	
0	0	0	0	0	750	
1	0	0	0	0	726	
2	0	0	0	0	704	
3	0	0	0	0	677	
4	0	0	0	0	659	
5	0	0	0	0	636	
6	0	0	0	0	606	
7	0	0	0	0	575	
8	0	0	0	0	550	
9	0	0	0	0	529	
10	0	0	0	0	518	
11	0	0	0	0	506	
12	0	0	0	0	482	
13	0	0	0	0	459	
14	0	0	0	0	435	
15	0	0	0	0	414	
0	0	0	0	0	394	
1	0	0	0	0	379	
2	0	0	0	0	375	
3	0	0	0	0	371	
4	0	0	0	0	368	
5	0	0	0	0	360	
6	0	0	0	0	364	
7	0	0	0	0	372	
8	0	0	0	0	370	
9	0	0	0	0	371	
10	0	0	0	0	375	
11	0	0	0	0	365	
12	0	0	0	0	350	
13	0	0	0	0	340	
14	0	0	0	0	343	
15	0	0	0	0	358	
0	0	0	0	0	368	
1	0	0	0	0	378	
2	0	0	0	0	391	
3	0	0	0	0	399	
4	0	0	0	0	406	
5	0	0	0	0	413	
6	0	0	0	0	422	
7	0	0	0	0	424	
8	0	0	0	0	424	
9	0	0	0	0	420	
10	0	0	0	0	419	
11	0	0	0	0	427	
12	0	0	0	0	436	
13	0	0	0	0	444	
14	0	0	0	0	445	
15	0	0	0	0	445	
0	0	0	0	0	439	
1	0	0	0	0	426	
2	0	0	0	0	413	
3	0	0	0	0	408	
4	0	0	0	0	402	
5	0	0	0	0	396	
6	0	0	0	0	391	
7	0	0	0	0	391	
8	0	0	0	0	391	
9	0	0	0	0	391	
10	0	0	0	0	397	
11	0	0	0	0	410	
12	0	0	0	0	431	
13	0	0	0	0	453	
14	0	0	0	0	478	
15	0	0	0	0	509	
0	0	0	0	0	537	
1	0	0	0	0	564	
2	0	0	0	0	585	
3	0	0	0	0	603	
4	0	0	0	0	622	
5	0	0	0	0	643	
6	0	0	0	0	666	
7	0	0	0	0	683	
8	0	0	0	0	698	
9	0	0	0	0	716	
10	0	0	0	0	735	
11	0	0	0	0	750	
12	0	0	0	0	758	
13	0	0	0	0	760	
14	0	0	0	0	752	
15	0	0	0	0	737	
0	0	0	0	0	723	
1	0	0	0	0	730	
2	0	0	0	0	740	
3	0	0	0	0	739	
4	0	0	0	0	745	
5	0	0	0	0	759	
6	0	0	0	0	776	
7	0	0	0	0	800	
8	0	0	0	0	818	
9	0	0	0	0	833	
10	0	0	0	0	843	
11	0	0	0	0	839	
12	0	0	0	0	829	
13	0	0	0	0	820	
14	0	0	0	0	814	
15	0	0	0	0	813	
0	0	0	0	0	808	
1	0	0	0	0	805	
2	0	0	0	0	810	
3	0	0	0	0	816	
4	0	0	0	0	826	
5	0	0	0	0	835	
6	0	0	0	0	844	
7	0	0	0	0	846	
8	0	0	0	0	845	
9	0	0	0	0	844	
10	0	0	0	0	845	
11	0	0	0	0	849	
12	0	0	0	0	843	
13	0	0	0	0	833	
14	0	0	0	0	819	
15	0	0	0	0	810	
0	0	0	0	0	803	
1	0	0	0	0	804	
2	0	0	0	0	816	
3	0	0	0	0	826	
4	0	0	0	0	827	
5	0	0	0	0	811	
6	0	0	0	0	796	
7	0	0	0	0	790	
8	0	0	0	0	790	
9	0	0	0	0	797	
10	0	0	0	0	812	
11	0	0	0	0	824	
12	0	0	0	0	825	
13	0	0	0	0	816	
14	0	0	0	0	809	
15	0	0	0	0	807	
0	0	0	0	0	808	
1	0	0	0	0	814	
2	0	0	0	0	818	
3	0	0	0	0	817	
4	0	0	0	0	812	
5	0	0	0	0	805	
6	0	0	0	0	799	
7	0	0	0	0	792	
8	0	0	0	0	792	
9	0	0	0	0	795	
10	0	0	0	0	791	
11	0	0	0	0	788	
12	0	0	0	0	790	
13	0	0	0	0	787	
14	0	0	0	0	778	
15	0	0	0	0	766	
0	0	0	0	0	762	
1	0	0	0	0	766	
2	0	0	0	0	765	
3	0	0	0	0	770	
4	0	0	0	0	777	
5	0	0	0	0	777	
6	0	0	0	0	772	
7	0	0	0	0	767	
8	0	0	0	0	763	
9	0	0	0	0	758	
10	0	0	0	0	756	
11	0	0	0	0	759	
12	0	0	0	0	762	
13	0	0	0	0	766	
14	0	0	0	0	770	
15	0	0	0	0	770	
0	0	0	0	0	763	
1	0	0	0	0	756	
2	0	0	0	0	748	
3	0	0	0	0	739	
4	0	0	0	0	729	
5	0	0	0	0	723	
6	0	0	0	0	712	
7	0	0	0	0	695	
8	0	0	0	0	689	
9	0	0	0	0	705	
10	0	0	0	0	722	
11	0	0	0	0	729	
12	0	0	0	0	734	
13	0	0	0	0	742	
14	0	0	0	0	748	
15	0	0	0	0	752	
0	0	0	0	0	748	
1	0	0	0	0	737	
2	0	0	0	0	725	
3	0	0	0	0	720	
4	0	0	0	0	711	
5	0	0	0	0	696	
6	0	0	0	0	685	
7	0	0	0	0	662	
8	0	0	0	0	646	
9	0	0	0	0	635	
10	0	0	0	0	630	
11	0	0	0	0	626	
12	0	0	0	0	616	
13	0	0	0	0	608	
14	0	0	0	0	611	
15	0	0	0	0	612	
0	0	0	0	0	614	
1	0	0	0	0	615	
2	0	0	0	0	611	
3	0	0	0	0	615	
4	0	0	0	0	618	
5	0	0	0	0	614	
6	0	0	0	0	607	
7	0	0	0	0	598	
8	0	0	0	0	587	
9	0	0	0	0	580	
10	0	0	0	0	583	
11	0	0	0	0	593	
12	0	0	0	0	598	
13	0	0	0	0	599	
14	0	0	0	0	602	
15	0	0	0	0	599	
0	0	0	0	0	589	
1	0	0	0	0	573	
2	0	0	0	0	565	
3	0	0	0	0	554	
4	0	0	0	0	541	
5	0	0	0	0	534	
6	0	0	0	0	530	
7	0	0	0	0	525	
8	0	0	0	0	522	
9	0	0	0	0	517	
10	0	0	0	0	517	
11	0	0	0	0	523	
12	0	0	0	0	533	
13	0	0	0	0	541	
14	0	0	0	0	543	
15	0	0	0	0	539	
0	0	0	0	0	520	
1	0	0	0	0	505	
2	0	0	0	0	494	
3	0	0	0	0	483	
4	0	0	0	0	475	
5	0	0	0	0	479	
6	0	0	0	0	490	
7	0	0	0	0	495	
8	0	0	0	0	494	
9	0	0	0	0	496	
10	0	0	0	0	496	
11	0	0	0	0	490	
12	0	0	0	0	484	
13	0	0	0	0	475	
14	0	0	0	0	469	
15	0	0	0	0	467	
0	0	0	0	0	472	
1	0	0	0	0	479	
2	0	0	0	0	480	
3	0	0	0	0	473	
4	0	0	0	0	462	
5	0	0	0	0	448	
6	0	0	0	0	435	
7	0	0	0	0	423	
8	0	0	0	0	424	
9	0	0	0	0	430	
10	0	0	0	0	440	
11	0	0	0	0	441	
12	0	0	0	0	435	
13	0	0	0	0	427	
14	0	0	0	0	419	
15	0	0	0	0	414	
0	0	0	0	0	409	
1	0	0	0	0	411	
2	0	0	0	0	417	
3	0	0	0	0	422	
4	0	0	0	0	421	
5	0	0	0	0	418	
6	0	0	0	0	412	
7	0	0	0	0	402	
8	0	0	0	0	396	
9	0	0	0	0	397	
10	0	0	0	0	395	
11	0	0	0	0	390	
12	0	0	0	0	388	
13	0	0	0	0	388	
14	0	0	0	0	388	
15	0	0	0	0	380	
0	0	0	0	0	367	
1	0	0	0	0	359	
2	0	0	0	0	371	
3	0	0	0	0	379	
4	0	0	0	0	379	
5	0	0	0	0	385	
6	0	0	0	0	391	
7	0	0	0	0	387	
8	0	0	0	0	377	
9	0	0	0	0	368	
10	0	0	0	0	367	
11	0	0	0	0	367	
12	0	0	0	0	368	
13	0	0	0	0	372	
14	0	0	0	0	384	
15	0	0	0	0	391	
0	0	0	0	0	393	
1	0	0	0	0	391	
2	0	0	0	0	387	
3	0	0	0	0	384	
4	0	0	0	0	375	
5	0	0	0	0	377	
6	0	0	0	0	384	
7	0	0	0	0	388	
8	0	0	0	0	391	
9	0	0	0	0	397	
10	0	0	0	0	408	
11	0	0	0	0	422	
12	0	0	0	0	421	
13	0	0	0	0	404	
14	0	0	0	0	387	
15	0	0	0	0	377	
0	0	0	0	0	368	
1	0	0	0	0	364	
2	0	0	0	0	367	
3	0	0	0	0	366	
4	0	0	0	0	363	
5	0	0	0	0	363	
6	0	0	0	0	361	
7	0	0	0	0	364	
8	0	0	0	0	368	
9	0	0	0	0	367	
10	0	0	0	0	360	
11	0	0	0	0	355	
12	0	0	0	0	351	
13	0	0	0	0	353	
14	0	0	0	0	361	
15	0	0	0	0	367	
0	0	0	0	0	371	
1	0	0	0	0	378	
2	0	0	0	0	379	
3	0	0	0	0	380	
4	0	0	0	0	382	
5	0	0	0	0	383	
6	0	0	0	0	383	
7	0	0	0	0	381	
8	0	0	0	0	379	
9	0	0	0	0	376	
10	0	0	0	0	377	
11	0	0	0	0	380	
12	0	0	0	0	377	
13	0	0	0	0	374	
14	0	0	0	0	371	
15	0	0	0	0	380	
0	0	0	0	0	395	
1	0	0	0	0	408	
2	0	0	0	0	415	
3	0	0	0	0	415	
4	0	0	0	0	414	
5	0	0	0	0	415	
6	0	0	0	0	423	
7	0	0	0	0	435	
8	0	0	0	0	447	
9	0	0	0	0	456	
10	0	0	0	0	463	
11	0	0	0	0	467	
12	0	0	0	0	471	
13	0	0	0	0	464	
14	0	0	0	0	447	
15	0	0	0	0	420	
0	0	0	0	0	408	
1	0	0	0	0	401	
